escombro,envases,carton,bolsas,electricos,pilas,neumaticos,medicamentos,varios,volumen,dia_semana,mes_anio,hora_dia,latitud,longitud,class
0,0,0,0,0,0,0,0,1,1,0.16666666666667,0.81818181818182,0.52173913043478,0.40022572073487,0.081846701938182,cerca
0,1,0,1,1,0,1,0,0,0.2,1,0.54545454545455,0.30434782608696,0.68957684505272,0.16278946109064,medio
0,0,0,1,0,0,0,1,0,0.6,0.83333333333333,0.72727272727273,0.34782608695652,0.58957398782821,0.99635764230446,lejos
0,0,0,0,0,0,1,1,0,0,0.83333333333333,0.63636363636364,0.043478260869565,0.55951598617103,0.40557785871915,lejos
0,0,0,0,0,1,1,0,0,1,0.83333333333333,1,0.043478260869565,0.243549815709,0.43124717517887,lejos
0,1,0,0,1,1,0,1,0,0.6,0.83333333333333,0.81818181818182,0.95652173913043,0.54172976370752,0.13032728046158,lejos
0,0,1,1,1,0,1,0,0,0.2,0.66666666666667,0.72727272727273,0.52173913043478,0.44619846281322,0.77393454390776,lejos
0,1,0,0,0,0,0,0,1,1,0.83333333333333,0.81818181818182,0.34782608695652,0.77243635532439,0.93072873740458,lejos
1,1,0,0,1,1,1,0,0,0,0.83333333333333,0,0.043478260869565,0.20204862996086,0.5982771913966,lejos
0,0,1,1,1,1,0,0,1,0.6,0.5,0.81818181818182,0.69565217391304,0.68774822137775,0.85466461064002,medio
0,0,0,1,1,0,0,1,0,0.6,0,1,0.69565217391304,0.61674619274836,0.060962964932381,lejos
0,0,0,0,1,0,0,0,0,0.4,1,0.27272727272727,0.08695652173913,0.44101260036,0.84959987238457,cerca
1,1,0,0,0,1,0,0,0,0.6,0.66666666666667,1,0.26086956521739,0.59415983313807,0.41197192460054,cerca
1,1,0,0,1,0,0,0,0,0.4,0.33333333333333,1,0.43478260869565,0.78102231492329,0.3460505676229,lejos
1,0,1,1,0,0,1,0,0,1,0.83333333333333,0.72727272727273,0.1304347826087,0.74450698591386,0.46065190226791,lejos
1,1,1,0,0,1,0,0,1,0,0.5,0.54545454545455,0.08695652173913,0.35856738763965,0.12495679685214,medio
0,0,0,0,0,0,0,1,0,0.6,1,0,0.8695652173913,0.37218206234463,0.2147129981656,lejos
0,0,0,0,0,0,0,1,0,0.6,1,0,0.8695652173913,0.37218206234463,0.2147129981656,lejos
